Sample_ID,Pathogen_Name,Pathogen_Type,Temperature (°C),pH,BOD (mg/L),Dissolved_Oxygen (mg/L),ORP (mV),Salinity (‰),Turbidity (NTU),Total_Coliform (MPN/100mL),Fecal_Coliform (MPN/100mL),Severity_Factor (1-10),Contagiousness_Factor (1-10),Outbreak_Factor (1-10)
WQ-20915-POS,Salmonella typhi,Bacterial,11.452995468481351,4.607654133886646,7.930482965980495,1.7938474626263057,12.0281021802802,4.870676513959757,29.505341055278446,78220.00600566558,47765.04270527288,7.0,8.0,9.19646712876392
WQ-32140-WIN,Shigella,Bacterial,30.88959925788632,3.989425389206143,8.778706158417593,2.45904578754996,17.79706559243302,1.1108394452206423,12.485730883533547,2720.224875897489,1474.0067318310473,6.5,7.5,10.0
WQ-95261-WIN,Salmonella typhi,Bacterial,20.830644524482913,6.939667046148125,5.847048413170132,1.248723185658521,171.46613514652057,0.4435793433230166,9.447816454918792,6101.4740164035775,2522.206726358936,7.0,8.0,8.14506609286163
WQ-99573-WIN,E. coli O157:H7,Bacterial,27.454546010850915,7.550321738401415,2.5024775326684403,6.647097616083264,-81.61205132520702,2.5174473450586152,22.797025055645953,4291.471090480187,1329.0665422183567,7.0,7.0,4.724224376456446
WQ-64642-MON,Shigella,Bacterial,17.044130270069093,7.232791566599051,6.807110008985943,0.6770660757027454,37.23190314915023,25.37328202586961,293.2839690270406,77431.6998056978,3204.2031729462615,8.0,7.0,10.0
WQ-95672-POS,Shigella,Bacterial,12.301145516340618,4.05973000848421,8.730424548955888,4.358467821091349,91.8298397397669,2.405643224891066,38.60736347451163,1947.4464998029678,5213.693922746363,6.5,7.5,9.721068148772417
WQ-71406-MON,Salmonella typhi,Bacterial,37.20866962826308,6.051946053602247,5.1749368456868465,3.187617681836499,54.799288335545235,2.787768519464025,49.53624863945168,21266.783257157644,3467.7209370973624,7.0,8.0,8.488102908461455
WQ-22293-SUM,E. coli O157:H7,Bacterial,29.980796376581136,6.572888480544319,3.0377167515002284,3.051721837917708,-29.425523875338083,2.9683177651681043,3.9215996598625744,8612.111245301769,15729.824769008826,7.0,7.0,8.701302240768202
WQ-27457-WIN,Vibrio cholerae,Bacterial,46.12332800780551,4.544352593898456,8.386876089840861,1.0237116518434874,95.01626037096433,9.609805328474206,29.92801851376109,12239.303097093967,1355.6348957234763,8.0,7.0,10.0
WQ-34730-MON,E. coli O157:H7,Bacterial,25.683673292398193,1.0319228533316291,8.207505393204437,2.0741544134414984,-23.02325807069286,1.1513827086257444,254.71660987348363,13220.080591703734,475.8400771967611,6.5,7.5,10.0
WQ-62410-POS,Shigella,Bacterial,46.14263087013272,8.792380511265408,4.66539143092249,1.816196569268775,-4.054497688763474,3.1235237390228225,46.0759673763465,8541.3127373705,6472.535423453516,6.5,7.5,10.0
WQ-67599-WIN,Norovirus,Viral,41.3401863082318,2.880827801419592,3.979281274664951,7.045316445603243,94.43588148401098,1.0979246603158996,0.8574657612875746,1392.1084985335356,0.0,7.0,9.0,6.665702984863353
WQ-82921-SUM,Vibrio cholerae,Bacterial,57.9109348258411,7.9391793169260065,7.103383265286926,0.322766911269569,-77.56360458166961,25.287633401820823,68.17581481710505,26216.970024829694,1203.1563273081642,8.0,7.0,3.746807287586896
WQ-77058-POS,Shigella,Bacterial,27.0173983193763,5.840087507623465,7.190032719044634,3.35299817148311,83.54977758424167,1.4018001212308766,14.217302818737135,10945.486038421866,377.23628628330255,6.5,7.5,4.256656560713504
WQ-19578-SUM,Dengue Virus,Viral,40.42659983214095,6.439561063374826,2.9545634409543298,4.4283065410493885,241.63852320088014,0.7596720215460668,16.753640333864098,621.3521836480284,0.0,7.0,8.0,4.499757056931426
WQ-14394-WIN,Shigella,Bacterial,24.23425729824069,5.248004918860779,6.124128510777509,2.979320238828958,10.128995523363368,1.8197232583573923,22.84571783066067,2276.100900629901,497.69470390116464,6.5,7.5,8.60948098436654
WQ-43052-POS,E. coli O157:H7,Bacterial,26.734977198185724,6.00244505774563,7.612848639743738,3.829032337335732,143.76161212208703,1.8425496632891267,9.354436927200895,12565.424820739534,3916.6640582967448,7.0,7.0,5.09740867897283
WQ-18992-MON,Vibrio cholerae,Bacterial,32.11142721198478,7.200627259756935,5.095608381151469,1.0900344878519095,-14.323450475837705,25.064751567346935,226.45519433474863,31946.343410635334,45382.721043168094,8.0,7.0,9.597276536809924
WQ-20209-WIN,Norovirus,Viral,4.671501444717951,7.998313591116659,1.6587622277402891,1.3185462197196902,54.452713571905655,2.6845436263254845,5.525644065730603,1069.0987092968026,811.305364503239,7.0,9.0,5.553706897449043
WQ-76997-WIN,Shigella,Bacterial,18.72861713589017,4.879533016139546,6.551024557636812,3.014052912851989,90.18807427239678,0.04568700114768223,20.67430880394416,8851.299062075163,1677.8973843264653,6.5,7.5,4.351277382814291
WQ-13174-WIN,Norovirus,Viral,32.678650943021054,8.355902182793196,2.1097206501648214,7.1935980632437,23.409381806905387,2.6511677422420075,4.192060209651894,1103.7918140279455,425.9600401096182,7.0,9.0,6.366349864911153
WQ-77229-WIN,E. coli O157:H7,Bacterial,30.02967963709659,6.604722787621437,2.7357389272881094,8.417068992041612,-10.744441885625017,8.26259741082476,6.810425953079758,1968.464657635181,6346.215409361264,7.0,7.0,6.92221457665798
WQ-59707-SUM,Shigella,Bacterial,28.43647055013096,4.996141626547827,5.502382194292774,2.1013088568657925,155.06142634368632,1.8587517630996377,26.588229617517577,17921.368917157783,9175.02607487843,6.5,7.5,10.0
WQ-89342-WIN,Shigella,Bacterial,18.171556900220395,6.173627389171709,8.622389310178194,2.3641193732216905,113.77443791290713,1.2010641625658838,22.26298904141124,2201.3046836497915,120.22484571722246,6.5,7.5,7.547830520867132
WQ-67859-SUM,E. coli O157:H7,Bacterial,35.42118836141416,5.0100706021812496,4.1360983016038135,5.053381777025198,-42.189503129775744,3.5900667850359342,19.33367086925022,10820.021659512204,7131.510609165246,7.0,7.0,9.890176694969936
WQ-82027-MON,Norovirus,Viral,4.411147916147497,6.311634320161444,4.2675829853013765,1.7899585028794054,143.33864001532982,2.9082634466440607,26.219139048985063,3835.36183064673,635.5941035202586,7.0,9.0,9.019541762298669
WQ-69290-WIN,Salmonella typhi,Bacterial,25.838064486858308,5.282070922634509,17.213175151323647,4.266981907545004,134.48093397537357,1.221273736054265,16.11205918308776,10125.721615135997,4491.92692289519,7.0,8.0,10.0
WQ-87231-WIN,Shigella,Bacterial,10.8796121477352,8.098025718207069,6.54462845150395,1.0709685533992972,180.56704987063733,2.038018716165401,27.38735073925487,4779.413083295331,3233.0938426422626,6.5,7.5,7.95011125517873
WQ-46542-SUM,Shigella,Bacterial,56.62212601846228,6.677936071321604,5.123105982381175,2.028060901368269,-21.36818542384342,0.557064968655375,34.76384005109987,7736.834009919337,4255.054528633266,6.5,7.5,7.5918440637780655
WQ-77746-SUM,Salmonella typhi,Bacterial,48.73540728466064,7.457296355416623,11.159171128758986,1.7725477202531696,41.297812837522386,1.6861668054522614,4.214941429961572,6351.136439217928,11271.010698175254,7.0,8.0,10.0
WQ-61173-POS,Vibrio cholerae,Bacterial,25.095428145686675,7.5203479592549565,6.1449579868864435,3.198035945276093,-116.89710239808427,6.062280854679399,25.36701401431091,48171.917222433236,24709.73388916096,8.0,7.0,8.336340049308435
WQ-28355-WIN,Vibrio cholerae,Bacterial,10.527100956576923,9.734419579690583,7.2751997458612205,2.0948459100133565,-55.45387925305338,37.348332897621326,10.660863879034194,149836.9747393816,3159.9893286080546,8.0,7.0,8.547170487448032
WQ-15187-WIN,Vibrio cholerae,Bacterial,24.78477864990756,7.647938081474908,3.8386482458954494,0.6933098697956986,-110.65267154472193,27.46053129256255,37.936151056675534,18145.33828877852,4322.322200762949,8.0,7.0,9.585266666104019
WQ-95138-WIN,Salmonella typhi,Bacterial,38.57809896117023,4.578126025709136,9.450277636611231,1.3357539477042881,70.53357498404364,1.1336753574907763,19.496433171387515,1198.9384389502598,3135.0155095939326,7.0,8.0,5.89004895501864
WQ-32350-POS,Shigella,Bacterial,34.03301142632632,7.874122004992193,3.9127525993979018,4.723295378597701,49.54314332728648,0.7606797860053136,37.461247533414195,4742.820033049031,430.04630412273696,6.5,7.5,8.707668347670353
WQ-97120-SUM,Salmonella typhi,Bacterial,24.996122502920063,5.868227850879899,7.568371080819878,4.114973609579954,86.40079770577445,0.7396742177563425,17.493647316518143,11350.973997343492,3455.859677950205,7.0,8.0,10.0
WQ-35371-SUM,Vibrio cholerae,Bacterial,36.198427214848714,8.380080607351545,4.884108555381699,0.5139724006448428,16.182843701844416,26.26722386767964,30.828241775042855,22890.980075053856,7792.754548759022,8.0,7.0,10.0
WQ-75621-POS,E. coli O157:H7,Bacterial,22.598172541830074,2.0467356709554716,11.401142152833014,11.268082759040018,-15.572408694900329,1.591818591229392,15.474688703040975,27619.795904362647,10195.90426827447,7.0,7.0,6.624134820543746
WQ-93724-WIN,Norovirus,Viral,1.335301017466478,3.9113381811088144,1.968153783491621,2.495010993915603,73.6418689291474,2.0447150778093386,4.0789064501853005,1788.8290328442365,243.1093764550952,7.0,9.0,4.18923310634953
WQ-49683-POS,Vibrio cholerae,Bacterial,31.371720039832276,5.333017851076954,6.013164322495946,3.439805178508004,-201.40378756625077,3.6688348294147484,72.7117678517451,11512.629176181774,4893.417063977429,8.0,7.0,7.672320187293466
WQ-99534-MON,Vibrio cholerae,Bacterial,34.65874032813041,5.815390629978043,8.109645108886598,0.13583536313401004,-149.99161333795996,16.066462340798026,176.89156690422473,19838.200154656122,26995.485098376626,8.0,7.0,10.0
WQ-87385-POS,Shigella,Bacterial,37.70864645184318,6.255597590391087,9.315570488175283,2.1723085860166815,126.70996445436296,1.880348703182164,27.009697668356765,7118.295394307557,3262.549697162521,6.5,7.5,4.431766429583742
WQ-38481-POS,Clean Water,None,13.620585093388163,8.646786323865133,1.0053615131934284,12.800775513725092,551.5911331609423,0.20428380079048428,0.5952666464734515,643.3116317396739,0.0,0.0,0.0,0.3693429318822139
WQ-26341-SUM,Salmonella typhi,Bacterial,26.27228879650511,6.601087433624533,12.356231367252699,2.9108762064700904,99.33302031654229,1.999286750244282,8.637387685767258,63958.40298321173,80327.3871891595,7.0,8.0,8.943639643596805
WQ-70445-POS,Norovirus,Viral,70.71695749628545,8.810684697957882,4.348785053845761,7.062134705496347,127.94422430722798,2.047146885729684,2.723440256467676,971.9620880022527,774.6501789330486,7.0,9.0,5.983584682752997
WQ-73717-POS,Shigella,Bacterial,26.957594002716505,3.943388202050568,4.92763305788665,0.8743361467106058,9.100496871757336,2.2713375002214855,40.48527732483389,3919.662767206748,1335.3046291513974,6.5,7.5,9.625923673778907
WQ-64574-POS,Shigella,Bacterial,41.169249400043014,2.510314024510877,10.342130402497302,3.1281377518812032,153.72816297397614,1.0875090705902912,26.619659362501956,8847.217931056644,5375.447831590246,6.5,7.5,9.893316366218428
WQ-73408-WIN,Clean Water,None,1.5476346751518966,5.564535240511678,0.8368078926690026,6.633915808868783,699.493059075352,0.036001854396974856,1.0774986871711596,518.7761243453245,0.0,0.0,0.0,0.0
WQ-63806-MON,Shigella,Bacterial,27.747204359787386,8.99069641424688,3.4731803603180684,0.7122497844046397,19.577554304834635,0.6707501694759909,133.70236778710765,3496.820129381274,9233.83079704322,6.5,7.5,3.623720474135017
WQ-88775-MON,Norovirus,Viral,9.50979861681149,2.9382745114894813,8.382253006169137,2.661288755996745,97.98808585039352,0.6293337039208907,25.416437511962908,4642.617473651486,2091.7986991473063,7.0,9.0,5.605168614518718
WQ-96356-POS,Vibrio cholerae,Bacterial,40.57516344381958,9.23646262101795,5.28342584713416,1.0358104012414562,-88.45983682336364,17.82819093183599,89.63788068118421,3153.7368238644294,7483.630524509797,8.0,7.0,10.0
WQ-85806-MON,E. coli O157:H7,Bacterial,22.25305298592237,7.546461357512137,4.88425719615096,1.761940249997223,369.5062353898891,4.7522553440498605,24.229833272787715,6875.10262997561,1580.0581147914659,7.0,7.0,7.250919148098572
WQ-30074-SUM,Vibrio cholerae,Bacterial,31.853188649013365,5.257349903973359,4.603857274161522,1.8283456840346042,41.34937877521283,25.68880072520684,104.20015423435655,220402.0776299563,112135.66013031664,8.0,7.0,8.587156288662921
WQ-17858-SUM,Salmonella typhi,Bacterial,79.83416038683356,6.8119230320013875,2.882904791872849,4.102931477255228,173.14093234514448,1.8131567094060446,29.41798022520583,13204.80451428782,1729.920865419096,7.0,8.0,8.48321230973239
WQ-25584-SUM,E. coli O157:H7,Bacterial,35.98251109534339,6.376726441951845,7.916746295995837,1.6570758491325948,-27.84222577524368,4.831271322144241,11.111614241205233,13609.373218188844,11319.871417252018,7.0,7.0,9.954076345551263
WQ-39220-WIN,Dengue Virus,Viral,14.073354696323742,7.948956547170753,1.771836330949932,6.165790758626371,34.66200677818918,0.5367683299173016,1.2360094052139776,669.3924136927502,0.0,7.0,8.0,9.205299483867165
WQ-79290-POS,Salmonella typhi,Bacterial,46.18919449358094,6.839759347160367,10.517616387293721,5.73078976704877,93.12799727872242,1.5548155317127685,19.715068150428582,14035.451027873849,3643.1237052996817,7.0,8.0,8.4420859061941
WQ-71584-POS,Vibrio cholerae,Bacterial,19.794651286703697,6.436445341125223,7.87764790746097,1.7246660502109745,56.10917389123611,28.762661884468773,55.60670475355008,25884.443770628863,12911.62643184947,8.0,7.0,10.0
WQ-73742-MON,Vibrio cholerae,Bacterial,44.02640262791343,5.678526371123123,5.307530860590381,0.5375599829783677,-81.76794333688215,12.461849426497727,62.1506698454787,39476.88640898465,23479.903135810437,8.0,7.0,8.889490272963346
WQ-39655-MON,Shigella,Bacterial,37.904062035667344,5.428476165040905,8.014594042471936,0.700954172357494,-46.54774299051045,0.3746052364796614,69.80713604052109,18056.3816907447,2873.6150587403927,6.5,7.5,9.089302115234878
WQ-19074-MON,Shigella,Bacterial,51.72333788765859,5.977496013585751,3.569508183026236,1.1750337472628625,130.74614152108128,2.4205824003486605,136.30034656045024,14843.941403977966,11755.444022698126,6.5,7.5,10.0
WQ-69050-POS,Vibrio cholerae,Bacterial,12.565157694069285,11.253486951932848,5.417897433261161,3.461313465174716,-121.59863710243334,10.81996746852904,96.00251193924399,13128.722842547182,23678.521425270308,8.0,7.0,9.775888790753175
WQ-22357-SUM,Norovirus,Parasitic,46.006551731795305,7.522440968496064,11.115476505363098,4.408656945183863,-0.6328555493010026,2.471852375184028,3.435541039646277,557.3169873284786,0.0,9.0,9.0,7.188450428547503
WQ-63017-POS,Vibrio cholerae,Bacterial,29.783786570923894,8.843210233408048,10.316761538627361,2.0206481127300897,-38.1514476259343,31.05243994616956,57.61277235532864,9354.231121746023,821.4920296879222,8.0,7.0,7.8974844375682345
WQ-90230-MON,Dengue Virus,Viral,12.244241333370631,7.921341675069558,2.7576276928855354,2.8091218274534215,108.73528726010423,0.2573878440566917,46.42879469973216,698.8948962892835,0.0,7.0,8.0,8.875919221962228
WQ-72473-SUM,Norovirus,Viral,46.3700311856425,3.137155710265003,7.650971955285868,1.3917007435913358,-5.731867656431584,0.3404046815593393,13.794644948868665,813.0326570141784,714.2377936635535,7.0,9.0,8.145673012054548
WQ-78972-WIN,Dengue Virus,Viral,13.075429441598875,2.2016590980419686,5.6219268007993195,10.286529618776278,165.1743087949858,1.054926637671708,1.6051342937750035,766.5880953606268,0.0,7.0,8.0,3.7069131271632267
WQ-53464-SUM,Salmonella typhi,Bacterial,48.251366804371884,4.723463960402513,8.901802950737876,2.8291328069250796,-38.67030317310639,1.3835306458872965,35.72212337514607,65782.77242446147,51036.207659399646,7.0,8.0,10.0
WQ-92974-WIN,Clean Water,None,3.7190172319432055,6.8816355735027805,0.6208204558016478,8.46731341647179,513.0595582700811,0.49539474045960746,0.8178367031613689,624.9000787982037,0.0,0.0,0.0,2.8085141399061917
WQ-94696-MON,Salmonella typhi,Bacterial,32.320776724811516,4.37032380124179,9.479583430608324,2.4245789006371194,-92.59864160150303,5.1876957741593746,97.14827073552954,11843.975953167936,6770.258643343926,7.0,8.0,3.3326670966571346
WQ-58709-SUM,Dengue Virus,Viral,25.408452054045593,5.842069062847635,7.056982078844266,4.373358337646558,133.41747865896116,0.7111200830498837,4.27817636848639,810.8020781726541,0.0,7.0,8.0,8.151728755127055
WQ-93753-WIN,Norovirus,Viral,14.056706575205567,3.0610941055350867,6.670208993244557,2.9168459661860973,27.51780844380716,0.7542482891614323,8.863760323274262,954.3531019727991,73.30759754990306,7.0,9.0,8.957761696836204
WQ-25572-SUM,E. coli O157:H7,Bacterial,39.30209087935233,7.760664355725308,4.8836388647008,4.971414805528311,-11.777168139163113,3.183779666658424,8.731053493209041,8963.97601291877,16591.254075272165,7.0,7.0,9.981653074762367
WQ-75264-MON,Vibrio cholerae,Bacterial,28.805484477594156,6.457328408705724,7.826995140154915,2.938853333715799,42.92653380999563,14.053966865881671,214.36205418363386,50458.685724889525,13931.25620528205,8.0,7.0,8.392838481304418
WQ-20849-SUM,Shigella,Bacterial,60.09286154691776,7.260258651198544,4.083106698959264,0.7360234334185924,128.50788715710914,1.1595591013110282,11.55208090308578,9055.429184336112,5754.30397159944,6.5,7.5,7.965445839164827
WQ-41225-MON,Plasmodium falciparum,Parasitic,15.37900044961584,5.099307878646446,4.66768999397503,5.8860831197772745,106.24928085642227,0.8211441094596819,42.491046892083695,420.3426676461626,0.0,9.0,9.0,7.833896668152477
WQ-75805-MON,E. coli O157:H7,Bacterial,28.699375401459328,4.383180041474507,3.4341586816881007,1.3900148799128065,322.5719926639223,5.711083916824918,91.14440817400968,14873.27340492865,3570.680411810742,7.0,7.0,8.6432971730329
WQ-26148-SUM,E. coli O157:H7,Bacterial,57.96936782008892,3.258674598593325,4.555955790526223,0.7688668825934836,155.60722563316074,4.444211222611436,23.66473550516097,26672.95135078499,3337.1480963576655,7.0,7.0,10.0
WQ-39017-WIN,Norovirus,Bacterial,25.095430103119362,7.03378585426565,5.069334593237982,0.8706034710593924,173.66676806030478,2.5693523360685617,4.998536147258184,4794.856347142367,259.6955755137157,7.0,8.0,5.113954922949561
WQ-94374-SUM,Vibrio cholerae,Bacterial,49.892049057736855,5.090092674915228,15.71546921225321,1.7501394407383055,88.05248468844299,14.80245189264344,48.14093166143105,42370.150722398175,11175.88155937085,8.0,7.0,8.710801812611527
WQ-25965-POS,E. coli O157:H7,Bacterial,21.241562428892053,4.80105577135095,6.328846264724799,6.493490402429589,-82.6130238774618,2.9179834524949357,18.66388046928258,10323.80438021209,1441.1152898920907,7.0,7.0,2.6032186260220795
WQ-54992-WIN,Norovirus,Viral,38.148923318843536,8.665659489589626,3.1870916656262946,3.270283022122324,11.995179628326934,0.4046512370314435,2.808520189313228,1837.37547860764,376.7046954412387,7.0,9.0,4.929480926428346
WQ-95125-POS,Norovirus,Viral,20.00406217404319,2.178056822768897,3.0805548501937854,6.675408646417509,117.23301200831314,0.30896073112840666,10.774235486147916,2868.744650967583,715.1611026680142,7.0,9.0,3.3101681208098626
WQ-82103-WIN,Plasmodium falciparum,Parasitic,21.817054328652016,3.632690901995076,3.21068822847102,4.027010929797377,74.27850904903381,0.7299497118974805,3.3514376785428848,585.8274655906434,0.0,9.0,9.0,4.461734658463779
WQ-72653-MON,E. coli O157:H7,Bacterial,26.18646294506145,2.3152621976613394,5.678311355353159,4.812278556204281,-70.42317998272475,7.40789612629583,84.77316003325164,93866.7007535002,146993.93937031986,7.0,7.0,9.848297642439464
WQ-16269-SUM,Clean Water,None,9.51985240531041,9.151938168280703,1.9587091940814907,11.498771206941031,584.9086954551188,0.3038849655174159,1.4851899339546006,749.538559970223,0.0,0.0,0.0,0.0
WQ-50910-WIN,Shigella,Bacterial,23.780365870699388,5.350832316023475,4.826905771381075,4.857520741598821,11.558221664091564,3.6995320997035437,21.02174167800425,5060.360456964953,2181.12082810812,6.5,7.5,7.36809371203813
WQ-30450-SUM,Norovirus,Viral,35.448730244276135,3.0437113062173125,3.269045509731357,1.6359337236777234,147.47931907952704,0.7587807236226296,12.176183225385882,2060.1341596122197,1687.6620154314057,7.0,9.0,8.433083463190908
WQ-62956-MON,Vibrio cholerae,Bacterial,42.57314243234668,7.603550626531057,8.566607537160799,1.528953179097876,-8.347343723175324,12.528534896877263,145.71158155282234,72662.15422625287,17093.74250333459,8.0,7.0,10.0
WQ-18136-MON,Plasmodium falciparum,Parasitic,31.934896950943426,6.546704935744686,7.428171911458113,2.0582124076540333,-1.0628197306973275,0.21093827478594046,48.238661185289445,654.9599218859834,0.0,9.0,9.0,4.85344458948466
WQ-38260-MON,Norovirus,Viral,15.930452452890423,7.451946560674907,2.3618845636954773,5.3786229814955435,199.45330161121439,1.072105934151843,39.89527925499076,1988.2834591233939,190.61946320827357,7.0,9.0,7.264141132447627
WQ-16370-SUM,Plasmodium falciparum,Parasitic,45.02186253312467,7.213506492425069,4.46948292554693,5.440692555625008,47.82875724587116,0.2257116768804687,1.2514212656457118,610.0615159079015,0.0,9.0,9.0,6.122323657369838
WQ-88180-MON,Vibrio cholerae,Bacterial,34.40345853049622,7.211579921710617,8.020764414766367,0.4878426682773053,63.05925819849489,15.50067905968549,237.93246625776186,93663.01805225393,15991.742672945466,8.0,7.0,10.0
WQ-94630-POS,Shigella,Bacterial,24.460562103189663,6.5163478335068135,7.388416482068634,3.1705517034693504,123.4274351658027,2.006294101620923,33.11523131876506,1672.7330619411262,3909.771740606126,6.5,7.5,10.0
WQ-40328-SUM,Norovirus,Viral,13.069786700570043,10.150656736617472,2.601708005989663,5.431184094479858,20.73376761435299,0.1859836671104034,15.014777467406084,1814.513496564818,817.1315173727387,7.0,9.0,10.0
WQ-56639-WIN,Shigella,Bacterial,14.40350493229485,10.065096445909678,7.713342087480277,3.756034708441347,195.61468998778975,1.2858046678070583,19.06586189907418,11605.32409980976,18174.489727001568,6.5,7.5,10.0
WQ-81966-MON,Vibrio cholerae,Bacterial,24.64678025299372,5.167220253189861,5.009164208212176,1.8738018869756772,-156.8565217612461,21.929022988957477,573.6405195021428,50829.63760272179,17758.846783417346,8.0,7.0,9.354738496331317
WQ-52959-SUM,Shigella,Bacterial,54.99994185648352,7.4221782335693645,5.343072775659525,4.923099516454535,4.710661529706405,3.1288112771789796,39.59442787757409,5591.665438854352,9027.570756918749,6.5,7.5,10.0
WQ-47045-WIN,Plasmodium falciparum,Parasitic,34.43334484340402,6.282058406114726,2.1068624186670917,5.894199557150657,104.07696001629071,0.4941846689300367,2.4309366597624407,544.8339813537607,0.0,9.0,9.0,9.753993989910567
WQ-54912-WIN,Vibrio cholerae,Bacterial,36.72597845855772,6.448750127945255,8.994645680566517,3.6863112163103655,84.84452646209671,15.679849868880744,22.369293554045072,2062.095096462655,16495.782209266974,8.0,7.0,8.159392423384494
WQ-11374-MON,Vibrio cholerae,Bacterial,26.200565518332223,10.402580995402449,7.047125622825568,1.6388953572871603,-121.2810333199544,15.772307931396293,421.2895956377054,35080.73052683291,26148.29934337831,8.0,7.0,10.0
WQ-54381-MON,Clean Water,None,26.961023620249534,7.301270631996845,1.2470987988901951,6.2741135347988894,292.9556382297043,0.16890594047420543,2.8881995333605777,661.3501372439938,0.0,0.0,0.0,0.0
WQ-99394-SUM,Norovirus,Viral,23.549925165402097,11.800418040537375,1.9480078171029727,0.6309041864823434,49.39361977598703,1.1331112458373807,8.128745462485885,1386.8082824158319,981.6625829730046,7.0,9.0,4.286623244815928
WQ-95114-MON,Vibrio cholerae,Bacterial,29.456695819294332,7.028758404729765,4.987838687731675,1.4338101645037056,-74.10355673878169,9.891484470893998,408.0165770299617,20654.277040586207,12595.7671026675,8.0,7.0,10.0
WQ-59164-POS,Norovirus,Viral,23.03542377428253,4.148023352229757,6.715049009108794,4.292694828726597,156.18630715387724,2.5849319463890446,5.925493676073442,1487.4020233199112,959.0777515430533,7.0,9.0,5.445953952389889
WQ-82845-WIN,Shigella,Bacterial,38.097523683764734,5.775346326772032,9.254467782135777,1.3781171266562393,47.65724810245446,2.4086316082470596,13.175100202717104,2550.873713584581,2359.274630026464,6.5,7.5,9.897810332759558
WQ-93940-MON,Salmonella typhi,Bacterial,49.663820166252435,6.7509847551948985,7.293217318021114,1.6733863899732704,-117.84543298041405,5.132371367976547,76.87017956389847,8650.730314164906,1267.9745913667434,7.0,8.0,9.847425786475839
WQ-22128-MON,Norovirus,Viral,22.41053418365053,3.867573951540521,3.8715331528901213,6.078607314343119,151.43488821734337,0.8015045877220205,6.1342889141717984,2968.4638864142353,1867.9949526842838,7.0,9.0,8.54777873717168
WQ-57626-WIN,Shigella,Bacterial,23.773339505580612,4.034662715118952,12.486745673028596,1.9022970164579787,122.6996736515098,1.0437202257415954,24.19199832695162,2636.8141908482785,532.5090626252476,6.5,7.5,7.344338586286496
WQ-62068-POS,Shigella,Bacterial,17.718380041512024,8.677026528733798,4.7575261160386715,3.0772386282753863,-120.08485226640452,5.302430564372849,31.524100398008315,24035.45766654565,13051.155946534083,7.0,7.0,8.996743882470867
WQ-97433-SUM,Dengue Virus,Viral,60.54001887103804,7.02540156426037,7.9693107720400285,10.423578736489278,68.84742374799711,0.8350870597381841,7.469243870248576,627.0732067656405,0.0,7.0,8.0,5.825763159773338
WQ-57120-SUM,Vibrio cholerae,Bacterial,33.11493066043905,5.804146419550866,10.876481608675613,2.0230817100600444,-206.96316794951537,8.203469719292686,30.944404787342723,37960.15622160986,4842.718813415937,8.0,7.0,9.38498567116373
WQ-64485-SUM,Plasmodium falciparum,Parasitic,39.44947592554339,7.842455465028369,5.574392405115205,4.031066473576791,39.15069313143765,0.47846874456473876,9.486457453367017,693.3575786329743,0.0,9.0,9.0,8.046994008561335
WQ-97080-MON,Clean Water,None,18.490626675863428,7.3375176015702435,2.314215138252213,8.499881808133644,687.0212344090081,0.46555339628479286,6.54556489576867,745.3901195927084,0.0,0.0,0.0,0.0
WQ-47565-WIN,Salmonella typhi,Bacterial,23.597626219222633,7.471375596524493,7.715881716028373,1.0376640929369354,1.3991719709159098,4.473059283355084,20.323031308493466,4609.314284210687,2615.537642353638,7.0,8.0,9.145582809220803
WQ-82934-MON,Vibrio cholerae,Bacterial,36.93050926511383,9.277458265280476,9.044886884986871,1.8110660716954403,-67.44469781045288,18.226202611288123,118.71175858490153,35740.69768193961,28586.737795063607,8.0,7.0,9.158687800887273
WQ-11213-WIN,E. coli O157:H7,Bacterial,26.277843181202265,4.575183602620434,6.498341295627844,2.371659850586231,235.57670280274206,1.7378916974854761,13.069106691398183,2312.444769636217,6588.752646449823,7.0,7.0,10.0
WQ-91134-POS,Vibrio cholerae,Bacterial,36.667460398887876,9.657509639986351,11.554773849957833,3.2511987172562993,-21.09229728850224,22.09340779867765,37.63787734364925,8703.522231058603,3224.152644315579,8.0,7.0,10.0
WQ-26376-MON,Salmonella typhi,Bacterial,25.576850767617884,6.422348989692675,5.362345766329658,4.4522134309026145,264.80195906800986,0.7868027679381655,44.905904963443554,25371.576638013437,8549.674165323582,7.0,8.0,9.428090389903366
WQ-40266-MON,Shigella,Bacterial,50.051150995740244,3.9914863746133182,6.059946890215786,0.6343290630115871,56.94978408225606,1.8809365655465689,175.94908799451187,2658.7555466591202,10823.284991965531,6.5,7.5,10.0
WQ-98973-SUM,Shigella,Bacterial,37.818978077672575,4.826849507006681,5.22262933361015,3.1379266448157335,-43.772290131698405,2.024198942030192,31.131832746319393,12466.464220433127,4583.198845334485,6.5,7.5,10.0
WQ-61438-POS,Vibrio cholerae,Bacterial,40.064659137989224,8.350091832779299,6.736671644002187,1.0681878345271572,-201.32443991252387,5.430343315729704,77.52758653484786,38597.957410537645,18615.780021348528,8.0,7.0,10.0
WQ-28747-SUM,Norovirus,Viral,46.548856542905575,5.529434552982066,8.255007021042939,4.499596881318612,180.74652338780018,0.5150917903792875,10.000530361180443,696.9039585160571,156.11508691058694,7.0,9.0,5.307045459906217
